"","NETWORTH","WGT","Black","White","RACE","Forbes_indicator"
"239474",172900,10736.69316,0,1,"White",0
"239475",173100,10682.19733,0,1,"White",0
"239476",119000,6738.1035486,0,1,"White",0
"239477",118900,6711.9786532,0,1,"White",0
"239478",119000,6714.9039194,0,1,"White",0
"239479",119000,6763.5512076,0,1,"White",0
"239480",119000,6747.0766074,0,1,"White",0
"239481",8590000,1693.148028,0,1,"White",0
"239482",8590000,1652.7074429,0,1,"White",0
"239483",8589000,1608.9434046,0,1,"White",0
"239484",8590000,1689.9320623,0,1,"White",0
"239485",8589000,1680.9835483,0,1,"White",0
"239486",660,4811.4585884,1,0,"Black",0
"239487",570,4787.5611528,1,0,"Black",0
"239488",880,4773.5684091,1,0,"Black",0
"239489",880,4782.1283133,1,0,"Black",0
"239490",810,4773.7603023,1,0,"Black",0
"239491",-5560,4414.2711926,1,0,"Black",0
"239492",-10160,4410.9545876,1,0,"Black",0
"239493",-8160,4364.6402392,1,0,"Black",0
"239494",-9260,4401.701429,1,0,"Black",0
"239495",-6340,4399.9685234,1,0,"Black",0
"239496",-6900,6164.7427964,1,0,"Black",0
"239497",-8500,6202.2429212,1,0,"Black",0
"239498",-5800,6147.6499289,1,0,"Black",0
"239499",-4100,6155.4184963,1,0,"Black",0
"239500",-6200,6153.9235753,1,0,"Black",0
"239501",73890,5479.2924144,0,1,"White",0
"239502",73890,5472.1620193,0,1,"White",0
"239503",73890,5499.9385246,0,1,"White",0
"239504",73890,5466.970697,0,1,"White",0
"239505",73890,5479.5751141,0,1,"White",0
"239506",321300,8989.3658376,0,1,"White",0
"239507",321400,9167.2135004,0,1,"White",0
"239508",321400,9307.1233206,0,1,"White",0
"239509",321300,9015.6258217,0,1,"White",0
"239510",321400,9081.6602437,0,1,"White",0
"239511",655200,363.62039431,0,1,"White",0
"239512",664100,378.05665324,0,1,"White",0
"239513",686100,376.640624,0,1,"White",0
"239514",656300,359.99414295,0,1,"White",0
"239515",679100,363.79891917,0,1,"White",0
"239516",919800,1628.0702125,0,0,"Hispanic",0
"239517",711000,1722.6002932,0,0,"Hispanic",0
"239518",683600,1705.9904322,0,0,"Hispanic",0
"239519",682600,1688.0620793,0,0,"Hispanic",0
"239520",812600,1725.0163779,0,0,"Hispanic",0
"239521",97200,4180.730847,0,1,"White",0
"239522",62100,4139.3998386,0,1,"White",0
"239523",59700,4160.668478,0,1,"White",0
"239524",65800,4161.7252743,0,1,"White",0
"239525",101470,4141.0401848,0,1,"White",0
"239526",75200,6744.8133058,0,0,"Hispanic",0
"239527",75000,6664.1389946,0,0,"Hispanic",0
"239528",68000,6682.8386818,0,0,"Hispanic",0
"239529",77800,6712.6784565,0,0,"Hispanic",0
"239530",68700,6680.7067338,0,0,"Hispanic",0
"239531",936200,6550.5760663,1,0,"Black",0
"239532",938000,6905.7390456,1,0,"Black",0
"239533",936200,6924.201053,1,0,"Black",0
"239534",938700,6809.1396216,1,0,"Black",0
"239535",932400,6962.6958018,1,0,"Black",0
"239536",21200,7212.9298289,0,1,"White",0
"239537",21200,7204.6112753,0,1,"White",0
"239538",21200,7192.2635592,0,1,"White",0
"239539",21200,7208.6286823,0,1,"White",0
"239540",21200,7211.6888457,0,1,"White",0
"239541",-1799,3748.0566935,0,1,"White",0
"239542",-13289,3749.859828,0,1,"White",0
"239543",-4399,3747.2193128,0,1,"White",0
"239544",-13299,3735.6837618,0,1,"White",0
"239545",-2179,3746.3699351,0,1,"White",0
"239546",126510,7248.8996738,0,1,"White",0
"239547",125610,7192.7205621,0,1,"White",0
"239548",125610,7209.7953782,0,1,"White",0
"239549",126510,7260.7144914,0,1,"White",0
"239550",125510,7224.9515412,0,1,"White",0
"239551",72700,3653.2525483,0,1,"White",0
"239552",57700,3656.8179528,0,1,"White",0
"239553",75700,3720.2618837,0,1,"White",0
"239554",70700,3689.9083018,0,1,"White",0
"239555",59700,3694.1221232,0,1,"White",0
"239556",4347000,302.24418493,0,1,"White",0
"239557",4549000,302.87407972,0,1,"White",0
"239558",4422000,288.08010892,0,1,"White",0
"239559",4446000,300.68856061,0,1,"White",0
"239560",4011000,299.83375501,0,1,"White",0
"239561",-2190,7687.8295727,0,1,"White",0
"239562",-2295,7706.4333629,0,1,"White",0
"239563",-2290,7700.9441354,0,1,"White",0
"239564",-2195,7678.4419335,0,1,"White",0
"239565",-2190,7693.6358151,0,1,"White",0
"239566",1829400,3557.0436409,0,1,"White",0
"239567",1829400,2737.9724426,0,1,"White",0
"239568",1829400,2992.2815003,0,1,"White",0
"239569",1829400,3080.6203856,0,1,"White",0
"239570",1828400,2767.5989215,0,1,"White",0
"239571",277100,6981.3969296,0,0,"Hispanic",0
"239572",284400,6899.9875512,0,0,"Hispanic",0
"239573",276900,6945.5933035,0,0,"Hispanic",0
"239574",288600,6943.3471085,0,0,"Hispanic",0
"239575",279500,6937.9049718,0,0,"Hispanic",0
"239576",2539700,2169.3026343,1,0,"Black",0
"239577",2542200,2162.9389471,1,0,"Black",0
"239578",2542200,2024.2625571,1,0,"Black",0
"239579",2542700,2220.3011584,1,0,"Black",0
"239580",2542300,2176.6126276,1,0,"Black",0
"239581",578620,6413.3956481,0,1,"White",0
"239582",575300,6777.6065411,0,1,"White",0
"239583",574220,6716.4127923,0,1,"White",0
"239584",577810,6647.5957649,0,1,"White",0
"239585",578300,6802.8470271,0,1,"White",0
"239586",34806500,35.177445534,0,1,"White",0
"239587",35308500,35.797105393,0,1,"White",0
"239588",35318500,34.706659375,0,1,"White",0
"239589",35308500,35.016531224,0,1,"White",0
"239590",34808500,35.439311489,0,1,"White",0
"239591",70190,2810.8385033,0,1,"White",0
"239592",70075,2806.4261418,0,1,"White",0
"239593",70180,2819.1469439,0,1,"White",0
"239594",70080,2799.5878015,0,1,"White",0
"239595",70080,2804.1632085,0,1,"White",0
"239596",-100,5606.8849963,0,1,"White",0
"239597",-100,5579.3375027,0,1,"White",0
"239598",-100,5595.6265261,0,1,"White",0
"239599",-100,5583.5338207,0,1,"White",0
"239600",-100,5599.0086011,0,1,"White",0
"239601",228700,3476.4543395,0,1,"White",0
"239602",121800,3451.9534106,0,1,"White",0
"239603",281700,3486.3816068,0,1,"White",0
"239604",97800,3456.6110275,0,1,"White",0
"239605",166800,3468.1116269,0,1,"White",0
"239606",17957900,1927.8239204,0,1,"White",0
"239607",17294200,1927.5664215,0,1,"White",0
"239608",18037500,1780.3698115,0,1,"White",0
"239609",17243500,1966.4904465,0,1,"White",0
"239610",18055200,1930.5188563,0,1,"White",0
"239611",550,3962.5681284,1,0,"Black",0
"239612",550,3972.7491037,1,0,"Black",0
"239613",550,3936.6285866,1,0,"Black",0
"239614",560,3950.3157135,1,0,"Black",0
"239615",550,3953.6663342,1,0,"Black",0
"239616",27000,4575.629336,0,1,"White",0
"239617",25400,4584.972628,0,1,"White",0
"239618",27200,4584.6361413,0,1,"White",0
"239619",27500,4571.838002,0,1,"White",0
"239620",30500,4579.2744231,0,1,"White",0
"239621",-2060,5458.7798806,0,0,"Hispanic",0
"239622",-2060,5452.9915184,0,0,"Hispanic",0
"239623",-2060,5465.2810075,0,0,"Hispanic",0
"239624",-2060,5456.3530415,0,0,"Hispanic",0
"239625",-2060,5460.3205432,0,0,"Hispanic",0
"239626",5972000,124.4263157,0,1,"White",0
"239627",5982000,132.38273415,0,1,"White",0
"239628",5982000,129.40567548,0,1,"White",0
"239629",5982000,134.38692492,0,1,"White",0
"239630",5972000,134.63689235,0,1,"White",0
"239631",2386900,2332.3379952,0,0,"Other",0
"239632",2386070,2345.2535099,0,0,"Other",0
"239633",2385060,2138.4818594,0,0,"Other",0
"239634",2385740,2366.8553166,0,0,"Other",0
"239635",2384870,2343.2340547,0,0,"Other",0
"239636",16390800,347.88972767,0,1,"White",0
"239637",16273800,339.82685205,0,1,"White",0
"239638",16030700,331.36560947,0,1,"White",0
"239639",15909700,347.11554514,0,1,"White",0
"239640",16155800,347.16231159,0,1,"White",0
"239641",3265100,4852.7007168,0,0,"Hispanic",0
"239642",2029370,2506.5743777,0,0,"Hispanic",0
"239643",2095520,2468.3839793,0,0,"Hispanic",0
"239644",1850230,2410.9420468,0,0,"Hispanic",0
"239645",1947000,2307.6935413,0,0,"Hispanic",0
"239646",179000,7770.847008,0,1,"White",0
"239647",208000,7724.680801,0,1,"White",0
"239648",178000,7766.9966567,0,1,"White",0
"239649",179000,7736.1770495,0,1,"White",0
"239650",60000,7726.4646234,0,1,"White",0
"239651",596420,1717.7811923,0,0,"Hispanic",0
"239652",625430,1817.4692114,0,0,"Hispanic",0
"239653",594625,1800.4311991,0,0,"Hispanic",0
"239654",623020,1781.355607,0,0,"Hispanic",0
"239655",624610,1819.9077206,0,0,"Hispanic",0
"239656",49676650,34.425105547,0,1,"White",0
"239657",32176940,35.50308312,0,1,"White",0
"239658",30967550,34.031768699,0,1,"White",0
"239659",36001550,34.592757855,0,1,"White",0
"239660",36249950,34.563796004,0,1,"White",0
"239661",200660,9609.7328976,0,0,"Hispanic",0
"239662",152020,9515.2753396,0,0,"Hispanic",0
"239663",234100,9515.7343118,0,0,"Hispanic",0
"239664",220400,9623.2839282,0,0,"Hispanic",0
"239665",248170,9577.8802905,0,0,"Hispanic",0
"239666",286870,6718.3897261,1,0,"Black",0
"239667",284970,6730.5961555,1,0,"Black",0
"239668",286570,6647.651976,1,0,"Black",0
"239669",287070,6708.860646,1,0,"Black",0
"239670",287970,6751.0911136,1,0,"Black",0
"239671",247000,10252.4774,0,1,"White",0
"239672",248000,10455.314749,0,1,"White",0
"239673",248000,10614.883544,0,1,"White",0
"239674",248000,10282.42722,0,1,"White",0
"239675",247000,10357.740255,0,1,"White",0
"239676",23748000,29.231461945,0,1,"White",0
"239677",23748000,31.014804757,0,1,"White",0
"239678",23748000,29.300008907,0,1,"White",0
"239679",23748000,29.89084478,0,1,"White",0
"239680",23747000,29.85680372,0,1,"White",0
"239681",929900,4227.7060375,0,0,"Hispanic",0
"239682",929900,4473.052559,0,0,"Hispanic",0
"239683",929000,4431.1195656,0,0,"Hispanic",0
"239684",929800,4384.1717958,0,0,"Hispanic",0
"239685",930000,4479.05408,0,0,"Hispanic",0
"239686",26290,6305.4128337,0,1,"White",0
"239687",26630,6243.077065,0,1,"White",0
"239688",27690,6275.1546029,0,1,"White",0
"239689",27980,6276.7484718,0,1,"White",0
"239690",28400,6245.5510488,0,1,"White",0
"239691",198150,5167.0693004,0,1,"White",0
"239692",198250,5187.2283859,0,1,"White",0
"239693",198250,5210.0974321,0,1,"White",0
"239694",198250,5167.1493003,0,1,"White",0
"239695",198250,5186.7588907,0,1,"White",0
"239696",-38640,3838.9153613,0,1,"White",0
"239697",-38240,3840.7622064,0,1,"White",0
"239698",-37740,3838.0576811,0,1,"White",0
"239699",-39245,3826.2424905,0,1,"White",0
"239700",-38455,3837.1877131,0,1,"White",0
"239701",186500,4086.8720908,1,0,"Black",0
"239702",194500,4081.3711409,1,0,"Black",0
"239703",171600,4039.2582438,1,0,"Black",0
"239704",191200,4068.9726552,1,0,"Black",0
"239705",183100,4080.0101248,1,0,"Black",0
"239706",620710,4019.2187068,0,1,"White",0
"239707",587580,4247.1401473,0,1,"White",0
"239708",599570,4209.3032948,0,1,"White",0
"239709",600260,4166.0553548,0,1,"White",0
"239710",619060,4263.1102862,0,1,"White",0
"239711",409500,4922.4966248,0,0,"Other",0
"239712",410100,5231.3903227,0,0,"Other",0
"239713",456580,5118.1449127,0,0,"Other",0
"239714",419400,5074.9230107,0,0,"Other",0
"239715",444800,5238.6820992,0,0,"Other",0
"239716",760600,4413.5143778,0,1,"White",0
"239717",760600,4665.5300106,0,1,"White",0
"239718",759600,4621.2136001,0,1,"White",0
"239719",759600,4575.9089124,0,1,"White",0
"239720",760600,4681.6032962,0,1,"White",0
"239721",15040,5303.0161348,1,0,"Black",0
"239722",16140,5329.3593464,1,0,"Black",0
"239723",27040,5271.1194593,1,0,"Black",0
"239724",69040,5278.5195282,1,0,"Black",0
"239725",44140,5299.6086622,1,0,"Black",0
"239726",400,4471.5147489,0,0,"Other",0
"239727",400,4403.0533862,0,0,"Other",0
"239728",400,4523.8517297,0,0,"Other",0
"239729",400,4478.0146089,0,0,"Other",0
"239730",400,4436.7614727,0,0,"Other",0
"239731",27123500,1088.3661149,0,1,"White",0
"239732",27416500,1101.2671814,0,1,"White",0
"239733",27441500,1077.1115332,0,1,"White",0
"239734",27125500,1102.7427316,0,1,"White",0
"239735",27135500,1108.7573436,0,1,"White",0
"239736",10180,5934.7261395,0,0,"Hispanic",0
"239737",10260,5843.953493,0,0,"Hispanic",0
"239738",10200,5864.1827556,0,0,"Hispanic",0
"239739",10160,5896.171525,0,0,"Hispanic",0
"239740",10160,5868.4130293,0,0,"Hispanic",0
"239741",22170000,373.63153839,0,1,"White",0
"239742",22185000,369.60496362,0,1,"White",0
"239743",22224000,369.15489907,0,1,"White",0
"239744",22125000,372.68253273,0,1,"White",0
"239745",22188000,375.25497878,0,1,"White",0
"239746",201400,6172.2742229,1,0,"Black",0
"239747",202400,6195.9863848,1,0,"Black",0
"239748",202500,6136.3686029,1,0,"Black",0
"239749",202500,6170.1679714,1,0,"Black",0
"239750",202300,6172.8077465,1,0,"Black",0
"239751",18300,7852.2658222,0,0,"Other",0
"239752",18550,7688.7495727,0,0,"Other",0
"239753",18320,7837.1206728,0,0,"Other",0
"239754",18530,7856.4968693,0,0,"Other",0
"239755",18400,7724.8748327,0,0,"Other",0
"239756",-3659,2844.9039397,0,1,"White",0
"239757",-4159,2819.422411,0,1,"White",0
"239758",-3059,2831.7394017,0,1,"White",0
"239759",-2979,2830.4174964,0,1,"White",0
"239760",-2169,2832.7355574,0,1,"White",0
"239761",126900,5505.7077971,0,1,"White",0
"239762",125800,5410.9453257,0,1,"White",0
"239763",126420,5437.8587168,0,1,"White",0
"239764",126430,5474.6839479,0,1,"White",0
"239765",122820,5443.0387843,0,1,"White",0
"239766",3183300,1834.7051983,0,1,"White",0
"239767",3253600,1835.14059,0,1,"White",0
"239768",3311900,1694.5053442,0,1,"White",0
"239769",3250800,1872.1038908,0,1,"White",0
"239770",3260400,1837.2048973,0,1,"White",0
"239771",94000,4293.6203263,0,1,"White",0
"239772",216900,4318.0645949,0,1,"White",0
"239773",241000,4312.1593385,0,1,"White",0
"239774",145900,4289.1580274,0,1,"White",0
"239775",166900,4307.8196562,0,1,"White",0
"239776",88600,7669.8200543,1,0,"Black",0
"239777",88600,7622.2103845,1,0,"Black",0
"239778",89700,7752.8861089,1,0,"Black",0
"239779",89700,7684.9552248,1,0,"Black",0
"239780",84600,7700.876325,1,0,"Black",0
"239781",104590,3918.0052952,0,0,"Hispanic",0
"239782",-1640,3915.9147437,0,0,"Hispanic",0
"239783",115660,3883.1425201,0,0,"Hispanic",0
"239784",30180,3942.3908841,0,0,"Hispanic",0
"239785",32100,3944.0397964,0,0,"Hispanic",0
"239786",53040,285.96189791,0,1,"White",0
"239787",73370,286.47381568,0,1,"White",0
"239788",53250,286.63064213,0,1,"White",0
"239789",49120,285.79666835,0,1,"White",0
"239790",63360,286.13070963,0,1,"White",0
"239791",19221000,134.90012396,0,1,"White",0
"239792",17873000,145.79711888,0,1,"White",0
"239793",16930000,145.21360056,0,1,"White",0
"239794",15766000,144.99803961,0,1,"White",0
"239795",16751000,145.98363652,0,1,"White",0
"239796",1099100,3852.1153472,0,1,"White",0
"239797",1099100,4070.9947864,0,1,"White",0
"239798",1100000,4034.0572104,0,1,"White",0
"239799",1099200,3993.5960923,0,1,"White",0
"239800",1098900,4085.8790848,0,1,"White",0
"239801",5800,5366.0548217,0,0,"Hispanic",0
"239802",5800,5363.0396161,0,0,"Hispanic",0
"239803",5800,5369.4255569,0,0,"Hispanic",0
"239804",5900,5362.1860985,0,0,"Hispanic",0
"239805",5900,5368.9764554,0,0,"Hispanic",0
"239806",11469200,562.27267604,0,1,"White",0
"239807",3927420,613.25220303,0,1,"White",0
"239808",3694870,583.79122455,0,1,"White",0
"239809",11655530,605.70353224,0,1,"White",0
"239810",3302900,601.73876127,0,1,"White",0
"239811",188720,8655.3813073,0,1,"White",0
"239812",228440,8524.7592341,0,1,"White",0
"239813",194400,8543.6001135,0,1,"White",0
"239814",179150,8660.0055555,0,1,"White",0
"239815",166130,8610.3357974,0,1,"White",0
"239816",1166600,9373.3813613,0,1,"White",0
"239817",1167600,10200.260578,0,1,"White",0
"239818",1164500,9821.4210842,0,1,"White",0
"239819",1165600,9160.5469058,0,1,"White",0
"239820",1165600,9851.7621062,0,1,"White",0
"239821",-48400,5372.781457,0,1,"White",0
"239822",-48400,5373.4270265,0,1,"White",0
"239823",-49600,5376.1756122,0,1,"White",0
"239824",-50000,5361.2646216,0,1,"White",0
"239825",-49400,5347.226758,0,1,"White",0
"239826",1241900,3834.1407695,0,1,"White",0
"239827",1238900,4051.5668294,0,1,"White",0
"239828",1279900,4015.4722973,0,1,"White",0
"239829",1266900,3974.2158486,0,1,"White",0
"239830",1263900,4066.8015715,0,1,"White",0
"239831",168530,7424.8976276,0,1,"White",0
"239832",162390,7329.1019763,0,1,"White",0
"239833",161390,7382.8254523,0,1,"White",0
"239834",164380,7384.8488046,0,1,"White",0
"239835",167500,7385.8986045,0,1,"White",0
"239836",880,4233.7188293,0,0,"Hispanic",0
"239837",70,4185.6411481,0,0,"Hispanic",0
"239838",2700,4167.902003,0,0,"Hispanic",0
"239839",400,4131.7840454,0,0,"Hispanic",0
"239840",70,4223.8025143,0,0,"Hispanic",0
"239841",-45699,1580.9851694,0,1,"White",0
"239842",-45699,1588.1997474,0,1,"White",0
"239843",-45699,1584.7915656,0,1,"White",0
"239844",-45699,1577.2348281,0,1,"White",0
"239845",-45699,1584.8324799,0,1,"White",0
"239846",34806990,38.42252956,0,1,"White",0
"239847",34808080,38.626795089,0,1,"White",0
"239848",34807990,37.958208182,0,1,"White",0
"239849",34807990,38.723032954,0,1,"White",0
"239850",34806990,38.806145042,0,1,"White",0
"239851",758100,1708.2737984,0,1,"White",0
"239852",759000,1805.0755688,0,1,"White",0
"239853",758100,1788.4514015,0,1,"White",0
"239854",758100,1770.7613155,0,1,"White",0
"239855",757100,1811.4299974,0,1,"White",0
"239856",11500,4862.5503542,0,0,"Hispanic",0
"239857",11600,4857.859383,0,0,"Hispanic",0
"239858",11500,4869.0513988,0,0,"Hispanic",0
"239859",11500,4861.0818681,0,0,"Hispanic",0
"239860",11500,4863.6268995,0,0,"Hispanic",0
"239861",826800,4170.0993322,0,1,"White",0
"239862",835800,4408.0571174,0,1,"White",0
"239863",825800,4363.789194,0,1,"White",0
"239864",830800,4321.4988092,0,1,"White",0
"239865",825800,4422.9513406,0,1,"White",0
"239866",752300,5492.9567437,0,1,"White",0
"239867",997300,5805.9903621,0,1,"White",0
"239868",1026300,5751.7961584,0,1,"White",0
"239869",983400,5694.001086,0,1,"White",0
"239870",777600,5826.5965223,0,1,"White",0
"239871",830,3755.1802088,1,0,"Black",0
"239872",800,3764.7228699,1,0,"Black",0
"239873",800,3731.5022604,1,0,"Black",0
"239874",830,3744.1509168,1,0,"Black",0
"239875",800,3746.4115834,1,0,"Black",0
"239876",1361000,5130.8780482,0,1,"White",0
"239877",1361000,5424.4191725,0,1,"White",0
"239878",1361000,5372.4156839,0,1,"White",0
"239879",1361000,5319.1218863,0,1,"White",0
"239880",1361000,5442.7395539,0,1,"White",0
"239881",34250,9096.0488693,0,1,"White",0
"239882",35250,9025.5543159,0,1,"White",0
"239883",34250,9046.9801003,0,1,"White",0
"239884",35250,9110.8743136,0,1,"White",0
"239885",33250,9065.9983244,0,1,"White",0
"239886",238000,8596.1830954,0,0,"Hispanic",0
"239887",237900,8611.6363976,0,0,"Hispanic",0
"239888",238000,8629.5342504,0,0,"Hispanic",0
"239889",238100,8594.4302947,0,0,"Hispanic",0
"239890",238000,8628.8450341,0,0,"Hispanic",0
"239891",52000,5464.6002023,0,0,"Other",0
"239892",59800,5429.787662,0,0,"Other",0
"239893",58400,5523.4898278,0,0,"Other",0
"239894",56800,5499.0052056,0,0,"Other",0
"239895",54000,5439.5908863,0,0,"Other",0
"239896",14060,3377.9250847,0,1,"White",0
"239897",14050,3379.5501543,0,1,"White",0
"239898",14060,3377.1703977,0,1,"White",0
"239899",14060,3366.7740162,0,1,"White",0
"239900",14050,3376.4048985,0,1,"White",0
"239901",154050,9743.7437235,1,0,"Black",0
"239902",154050,9592.1509156,1,0,"Black",0
"239903",154050,9786.5765292,1,0,"Black",0
"239904",153950,9720.7939722,1,0,"Black",0
"239905",154050,9713.3914187,1,0,"Black",0
"239906",-700,7031.797704,1,0,"Black",0
"239907",-900,7022.2291301,1,0,"Black",0
"239908",4500,6959.281326,1,0,"Black",0
"239909",-2200,7013.4819955,1,0,"Black",0
"239910",-1700,7006.0710801,1,0,"Black",0
"239911",13000,4727.7702033,0,1,"White",0
"239912",13000,4685.424024,0,1,"White",0
"239913",12000,4705.8928704,0,1,"White",0
"239914",13000,4703.6960776,0,1,"White",0
"239915",13000,4707.5483201,0,1,"White",0
"239916",357400,695.28650301,0,0,"Hispanic",0
"239917",357300,735.69499502,0,0,"Hispanic",0
"239918",357300,728.53099724,0,0,"Hispanic",0
"239919",357400,720.63570609,0,0,"Hispanic",0
"239920",357400,736.78303376,0,0,"Hispanic",0
"239921",2953100,5081.3066589,0,1,"White",0
"239922",2793100,3909.7843731,0,1,"White",0
